univ_code,slug,name_cn,name_en,province,city,admin_type,category,level,education_level,current_rank,is_vocational,is_double_first_class,is_985,is_211,is_cooperative,is_private,is_independent_college
RC0269500,private-hualian-college,私立华联学院,Private Hualian College,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0269600,guangzhou-civil-aviation-college,广州民航职业技术学院,Guangzhou Civil Aviation College,广东,广州市,中央部属,理工,专科,20,,true,false,false,false,false,false,false
RC0269800,guangdong-songshan-polytechnic-college,广东松山职业技术学院,Guangdong Songshan Polytechnic College,广东,韶关市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0269900,guangdong-aib-polytechnic,广东农工商职业技术学院,Guangdong Aib Polytechnic,广东,广州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0270000,guangdong-xinan-vocational-technical-college,广东新安职业技术学院,Guangdong Xin'an Polytechnic,广东,深圳市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0270100,foshan-polytechnic,佛山职业技术学院,Foshan Polytechnic,广东,佛山市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0270200,guangdong-polytechnic-of-science-and-technology,广东科学技术职业学院,Guangdong Polytechnic Of Science And Technology,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0270300,guangdong-food-and-drug-vocational-college,广东食品药品职业学院,Guangdong Food And Drug Vocational College,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0270400,guangzhou-kangda-vocational-technical-college,广州康大职业技术学院,Guangzhou Kangda Vocational Technical College,广东,广州市,民办高校,医药,专科,20,,true,false,false,false,false,true,false
RC0270500,zhuhai-art-college,珠海艺术职业学院,Zhuhai Art College,广东,珠海市,民办高校,文艺,专科,20,,true,false,false,false,false,true,false
RC0270600,guangdong-vocational-institute-of-public-administration,广东行政职业学院,Guangdong Vocational Institute Of Public Administration,广东,广州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0270700,guangdong-vocational-institute-of-sports,广东体育职业技术学院,Guangdong Vocational Institute Of Sports,广东,广州市,地方公办,体育,专科,20,,true,false,false,false,false,false,false
RC0270800,guangdong-polytechnic,广东职业技术学院,Guangdong Polytechnic,广东,佛山市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0270900,guangdong-construction-polytechnic,广东建设职业技术学院,Guangdong Construction Polytechnic,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0271000,guangdong-womens-polytechnic-college,广东女子职业技术学院,Guangdong Women's Polytechnic College,广东,广州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0271100,guangdong-mechanical-electronical-polytechnic,广东机电职业技术学院,Guangdong Mechanical & Electronical Polytechnic,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0271200,guangdong-lingnan-institute-of-technology,广东岭南职业技术学院,Guangdong Lingnan Institute Of Technology,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0271300,shanwei-polytechnic,汕尾职业技术学院,Shanwei Polytechnic,广东,汕尾市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0271400,luoding-polytechnic,罗定职业技术学院,Luoding Polytechnic,广东,云浮市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0271500,yangjiang-polytechnic,阳江职业技术学院,Yangjiang Polytechnic,广东,阳江市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0271600,heyuan-polytechnic,河源职业技术学院,Heyuan Polytechnic,广东,河源市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0271700,guangdong-vocational-college-of-post-and-telecom,广东邮电职业技术学院,Guangdong Vocational College Of Post And Telecom,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0271800,shantou-polytechnic,汕头职业技术学院,Shantou Polytechnic,广东,汕头市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0271900,jieyang-polytechnic,揭阳职业技术学院,Jieyang Polytechnic,广东,揭阳市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0272100,qingyuan-polytechnic,清远职业技术学院,Qingyuan Polytechnic,广东,清远市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0272200,guangdong-polytechnic-of-industry-and-commerce,广东工贸职业技术学院,Guangdong Polytechnic Of Industry And Commerce,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0272300,guangdong-justice-police-vocational-college,广东司法警官职业学院,Guangdong Justice Police Vocational College,广东,广州市,地方公办,政法,专科,20,,true,false,false,false,false,false,false
RC0272400,guangdong-atv-college-of-performing-arts,广东亚视演艺职业学院,Guangdong Atv College Of Performing Arts,广东,肇庆市,民办高校,文艺,专科,20,,true,false,false,false,false,true,false
RC0272500,guangdong-teachers-college-of-foreign-language-and-arts,广东省外语艺术职业学院,Guangdong Teachers College Of Foreign Language And Arts,广东,广州市,地方公办,文艺,专科,20,,true,false,false,false,false,false,false
RC0272600,guangdong-literary-art-vocational-college,广东文艺职业学院,Guangdong Literary & Art Vocational College,广东,广州市,地方公办,文艺,专科,20,,true,false,false,false,false,false,false
RC0272700,guangzhou-sports-polytechnic,广州体育职业技术学院,Guangzhou Sports Polytechnic,广东,广州市,地方公办,体育,专科,20,,true,false,false,false,false,false,false
RC0272800,guangzhou-institute-of-technology,广州工程技术职业学院,Guangzhou Institute Of Technology,广东,广州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0272900,zhongshan-torch-polytechnic,中山火炬职业技术学院,Zhongshan Torch Polytechnic,广东,中山市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0273000,jiangmen-vocational-and-polytechnic-college,江门职业技术学院,Jiangmen Vocational And Polytechnic College,广东,江门市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0273100,maoming-polytechnic,茂名职业技术学院,Maoming Polytechnic,广东,茂名市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0273200,zhuhai-city-polytechnic,珠海城市职业技术学院,Zhuhai City Polytechnic,广东,珠海市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0273300,guangzhou-international-economics-college,广州涉外经济职业技术学院,Guangzhou International Economics College,广东,广州市,民办高校,财经,专科,20,,true,false,false,false,false,true,false
RC0273400,guangzhou-nanyang-polytechnic-college,广州南洋理工职业学院,Guangzhou Nanyang Polytechnic College,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0273500,huizhou-economics-and-polytechnic-college,惠州经济职业技术学院,Huizhou Economics And Polytechnic College,广东,惠州市,民办高校,财经,专科,20,,true,false,false,false,false,true,false
RC0273700,guangzhou-modern-information-engineering-college,广州现代信息工程职业技术学院,Guangzhou Modern Information Engineering College,广东,广州市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0273800,guangdong-polytechnic-institute,广东理工职业学院,Guangdong Polytechnic Institute,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0273900,guangzhou-huanan-business-college,广州华南商贸职业学院,Guangzhou Huanan Business College,广东,广州市,民办高校,财经,专科,20,,true,false,false,false,false,true,false
RC0274000,guangzhou-huali-science-and-technology-vocational-college,广州华立科技职业学院,Guangzhou Huali Science And Technology Vocational College,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0274100,guangzhou-city-polytechnic,广州城市职业学院,Guangzhou City Polytechnic,广东,广州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0274200,guangdong-engineering-polytechnic,广东工程职业技术学院,Guangdong Engineering Polytechnic,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0274300,guangzhou-railway-polytechnic,广州铁路职业技术学院,Guangzhou Railway Polytechnic,广东,广州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0274400,guangdong-polytechnic-of-science-and-trade,广东科贸职业学院,Guangdong Polytechnic Of Science And Trade,广东,广州市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0274500,guangzhou-vocational-college-of-technology-business,广州科技贸易职业学院,Guangzhou Vocational College Of Technology & Business,广东,广州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0274600,zhongshan-polytechnic,中山职业技术学院,Zhongshan Polytechnic,广东,中山市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0274700,guangzhou-pearl-river-vocational-college-of-technology,广州珠江职业技术学院,Guangzhou Pearl-River Vocational College Of Technology,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0274800,guangzhou-sontan-polytechnic-college,广州松田职业学院,Guangzhou Sontan Polytechnic College,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0274900,guangdong-institute-of-arts-and-sciences,广东文理职业学院,Guangdong Institute Of Arts And Sciences,广东,湛江市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0275000,guangzhou-city-construction-college,广州城建职业学院,Guangzhou City Construction College,广东,广州市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0275100,dongguan-polytechnic,东莞职业技术学院,Dongguan Polytechnic,广东,东莞市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0275200,guangdong-nanfang-institute-of-technology,广东南方职业学院,Guangdong Nanfang Institute Of Technology,广东,江门市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0275300,guangzhou-huaxia-vocational-college,广州华商职业学院,Guangzhou Huashang Vocational College,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0275400,guangzhou-huashang-vocational-college,广州华夏职业学院,Guangzhou Huaxia Vocational College,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0275500,guangdong-polytechnic-of-environmental-protection-engineering,广东环境保护工程职业学院,Guangdong Polytechnic Of Environmental Protection Engineering,广东,佛山市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0275600,guangdong-youth-vocational-college,广东青年职业学院,Guangdong Youth Vocational College,广东,广州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0275700,guangzhou-donghua-vocation-college,广州东华职业学院,Guangzhou Donghua Vocation College,广东,广州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0275800,guangdong-innovative-technical-college,广东创新科技职业学院,Guangdong Innovative Technical College,广东,东莞市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0275900,guangdong-dance-and-drama-college,广东艺术职业学院,Guangdong Vocational Academy of Arts,广东,广州市,地方公办,文艺,专科,20,,true,false,false,false,false,false,false
RC0276000,huizhou-health-sciences-polytechnic,惠州卫生职业技术学院,Huizhou Health Sciences Polytechnic,广东,惠州市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0276100,guangdong-information-engineering-institute,广东信息工程职业学院,Guangdong Information Engineering Institute,广东,肇庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0276200,guangdong-eco-engineering-polytechnic,广东生态工程职业学院,Guangdong Eco-Engineering Polytechnic,广东,广州市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0276300,city-college-of-huizhou,惠州城市职业学院,City College of Huizhou,广东,惠州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0276400,guangdong-country-garden-polytechnic,广东碧桂园职业学院,Guangdong Country Garden Polytechnic,广东,清远市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0276500,guangdong-maoming-health-vocational-college,广东茂名健康职业学院,Guangdong Maoming Health Vocational College,广东,茂名市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0276600,guangdong-vocational-college-of-hotel-management,广东酒店管理职业技术学院,Guangdong Vocational College Of Hotel Management,广东,东莞市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0276700,guangdong-preschool-normal-college-in-maoming,广东茂名幼儿师范专科学校,Guangdong Preschool Normal College In Maoming,广东,茂名市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0276800,guangzhou-health-science-college,广州卫生职业技术学院,Guangzhou Health Science College,广东,广州市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0276900,huizhou-engineering-vocational-college,惠州工程职业学院,Huizhou Engineering Vocational College,广东,惠州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0277000,guangdong-jiangmen-chinese-medicine-college,广东江门中医药职业学院,Guangdong Jiangmen Chinese Medicine College,广东,江门市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0277100,guangdong-maoming-agriculture-forestry-techical-college,广东茂名农林科技职业学院,Guangdong Maoming Agriculture & Forestry Techical College,广东,茂名市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0277200,jiangmen-normal-college-for-preschool-education-in-guangdong,广东江门幼儿师范高等专科学校,Jiangmen Normal College For Preschool Education In Guangdong,广东,江门市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0277300,guangdong-finance-trade-vocational-college,广东财贸职业学院,Guangdong Finance ＆ Trade Vocational College,广东,清远市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0277400,guangzhou-preschool-teachers-college,广州幼儿师范高等专科学校,Guangzhou Preschool Teachers College,广东,广州市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0277500,shantou-preschool-education-college-in-guangdong,广东汕头幼儿师范高等专科学校,Shantou Preschool Education College In Guangdong,广东,汕头市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0277600,guangdong-meizhou-vocational-and-technical-college,广东梅州职业技术学院,Guangdong Meizhou Vocational And Technical College,广东,梅州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0277700,guangdongsheng-chaozhou-weisheng-xuexiao,广东潮州卫生健康职业学院,Guangdongsheng Chaozhou Weisheng Xuexiao,广东,潮州市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0277800,guangdong-yunfu-vocational-college-of-traditional-chinese-medicine,广东云浮中医药职业学院,Guangdong Yunfu Vocational College Of Traditional Chinese Medicine,广东,云浮市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0277900,guangdong-zhaoqing-aviation-vocational-college,广东肇庆航空职业学院,Guangdong Zhaoqing Aviation Vocational College,广东,肇庆市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0278000,zhanjiang-preschool-education-college,湛江幼儿师范专科学校,Zhanjiang Preschool Education College,广东,湛江市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0278100,guilin-life-and-health-career-technical-college,桂林生命与健康职业技术学院,Guilin Life And Health Career Technical College,广西,桂林市,民办高校,医药,专科,20,,true,false,false,false,false,true,false
RC0278200,guangxi-technological-college-of-machinery-and-electricity,广西机电职业技术学院,Guangxi Technological College Of Machinery And Electricity,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0278300,guangxi-college-of-physical-education,广西体育高等专科学校,Guangxi College Of Physical Education,广西,南宁市,地方公办,体育,专科,20,,true,false,false,false,false,false,false
RC0278500,guangxi-college-of-water-resources-and-electric-power,广西水利电力职业技术学院,Guangxi College Of Water Resources And Electric Power,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0278900,guangxi-eco-engineering-vocational-and-technical-college,广西生态工程职业技术学院,Guangxi Eco-Engineering Vocational And Technical College,广西,柳州市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0279000,guangxi-vocational-and-technical-college-of-communications,广西交通职业技术学院,Guangxi Vocational And Technical College Of Communications,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0279100,guangxi-vocational-technical-institute-of-industry,广西工业职业技术学院,Guangxi Vocational&Technical Institute Of Industry,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0279200,guangxi-international-business-vocational-college,广西国际商务职业技术学院,Guangxi International Business Vocational College,广西,南宁市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0279300,liuzhou-railway-vocationa-technica-college,柳州铁道职业技术学院,Liuzhou Railway Vocationa Technica College,广西,柳州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0279400,guangxi-polytechnic-of-construction,广西建设职业技术学院,Guangxi Polytechnic Of Construction,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0279500,guangxi-modern-polytechnic-college,广西现代职业技术学院,Guangxi Modern Polytechnic College,广西,河池市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0279600,beihai-vocational-college,北海职业学院,Beihai Vocational College,广西,北海市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0279700,guilin-shanshui-vocational-college,桂林山水职业学院,Guilin Shanshui Vocational College,广西,桂林市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0279800,guangxi-economic-and-trade-vocational-institute,广西经贸职业技术学院,Guangxi Economic And Trade Vocational Institute,广西,南宁市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0279900,guangxi-vocational-college-of-technology-and-business,广西工商职业技术学院,Guangxi Vocational College Of Technology And Business,广西,南宁市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0280000,guangxi-vocational-college-of-performing-arts,广西演艺职业学院,Guangxi Vocational College Of Performing Arts,广西,南宁市,民办高校,文艺,专科,20,,true,false,false,false,false,true,false
RC0280100,guangxi-electrical-polytechnic-institute,广西电力职业技术学院,Guangxi Electrical Polytechnic Institute,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0280200,guangxi-talent-international-college,广西英华国际职业学院,Guangxi Talent International College,广西,钦州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0280300,liuzhou-city-vocational-college,柳州城市职业学院,Liuzhou City Vocational College,广西,柳州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0280400,baise-vocational-college,百色职业学院,Baise Vocational College,广西,百色市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0280500,guangxi-engineering-vocational-college,广西工程职业学院,Guangxi Engineering Vocational College,广西,百色市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0280600,guangxi-polytechnic-vocational-school-of-technology,广西理工职业技术学院,Guangxi Polytechnic Vocational School Of Technology,广西,崇左市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0280700,wuzhou-vocational-college,梧州职业学院,Wuzhou Vocational College,广西,梧州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0280800,guangxi-economic-vocational-college,广西经济职业学院,Guangxi Economic Vocational College,广西,南宁市,民办高校,财经,专科,20,,true,false,false,false,false,true,false
RC0280900,guangxi-college-for-preschool-education,广西幼儿师范高等专科学校,Guangxi College For Preschool Education,广西,南宁市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0281000,guangxi-vocational-university-of-science-technology,广西科技职业学院,Guangxi Vocational University Of Science & Technology,广西,崇左市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0281100,guangxi-medical-college,广西卫生职业技术学院,Guangxi Medical College,广西,南宁市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0281200,guangxi-peixian-international-college,广西培贤国际职业学院,Guangxi Peixian International College,广西,百色市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0281300,guangxi-financial-vocational-college,广西金融职业技术学院,Guangxi Financial Vocational College,广西,南宁市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0281400,guang-xi-zhong-yuan-zhi-ye-xue-yuan,广西中远职业学院,Guangxi COSCO Vocational College,广西,崇左市,民办高校,,专科,20,,true,false,false,false,false,true,false
RC0281500,yuchai-vocational-technical-college,玉柴职业技术学院,Yuchai Vocational & Technical College,广西,玉林市,民办高校,,专科,20,,true,false,false,false,false,true,false
RC0281600,guangxi-lantian-aviation-technical-college,广西蓝天航空职业学院,Guangxi Lantian Aviation Technical College,广西,来宾市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0281700,guangxi-vocational-college-of-safety-engineering,广西安全工程职业技术学院,Guangxi Vocational College Of Safety Engineering,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0281800,guangxi-natural-resources-vocational-and-technical-college,广西自然资源职业技术学院,Guangxi Natural Resources Vocational And Technical College,广西,崇左市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0281900,qinzhou-kindergarten-teachers-college,钦州幼儿师范高等专科学校,Qinzhou Kindergarten Teachers College,广西,钦州市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0282000,wuzhou-medical-college,梧州医学高等专科学校,Wuzhou Medical College,广西,梧州市,民办高校,医药,专科,20,,true,false,false,false,false,true,false
RC0282100,guangxi-vocational-technical-college-of-manufacturing-and-engineering,广西制造工程职业技术学院,Guangxi Vocational & Technical College Of Manufacturing And Engineering,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0282200,guangxi-logistics-vocational-and-technical-college,广西物流职业技术学院,Guangxi Logistics Vocational And Technical College,广西,贵港市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0282300,fangchenggang-vocational-and-technical-college,防城港职业技术学院,Fangchenggang Vocational And Technical College,广西,防城港市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0282400,guangxi-university-of-information-engineering,广西信息职业技术学院,Guangxi University Of Information Engineering,广西,南宁市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0282500,guangxi-agricultural-engineering-vocational-technical-college,广西农业工程职业技术学院,Guangxi Agricultural Engineering Vocational Technical College,广西,崇左市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0282600,beihai-vocational-of-wellness,北海康养职业学院,Beihai Vocational Of Wellness,广西,北海市,民办高校,医药,专科,20,,true,false,false,false,false,true,false
RC0282700,chongzuo-preschool-education-college,崇左幼儿师范高等专科学校,Chongzuo Preschool Education College,广西,崇左市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0282800,hainan-college-of-vocation-and-technique,海南职业技术学院,Hainan College Of Vocation And Technique,海南,海口市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0282900,sanya-city-college,三亚城市职业学院,Sanya City College,海南,三亚市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0283000,hainan-college-of-software-technology,海南软件职业技术学院,Hainan College Of Software Technology,海南,琼海市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0283100,hainan-vocational-college-of-political-science-and-law,海南政法职业学院,Hainan Vocational College Of Political Science And Law,海南,海口市,地方公办,政法,专科,20,,true,false,false,false,false,false,false
RC0283200,hainan-college-of-foreign-studies,海南外国语职业学院,Hainan College Of Foreign Studies,海南,文昌市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0283400,hainan-technology-and-business-college,海南工商职业学院,Hainan Technology And Business College,海南,海口市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0283500,sanya-aviation-and-tourism-college,三亚航空旅游职业学院,Sanya Aviation And Tourism College,海南,三亚市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0283600,sanya-institute-of-technology,三亚理工职业学院,Sanya Institute Of Technology,海南,三亚市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0283700,hainan-provinclal-sports-academy,海南体育职业技术学院,Hainan Provinclal Sports Academy,海南,海口市,地方公办,体育,专科,20,,true,false,false,false,false,false,false
RC0283800,hospitality-institute-of-sanya,三亚中瑞酒店管理职业学院,Hospitality Institute Of Sanya,海南,三亚市,民办高校,财经,专科,20,,true,false,false,false,false,true,false
RC0283900,hainan-health-management-college,海南健康管理职业技术学院,Hainan Health Management College,海南,澄迈县,民办高校,医药,专科,20,,true,false,false,false,false,true,false
RC0284000,hainan-health-vocational-college,海南卫生健康职业学院,Hainan Health Vocational College,海南,海口市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0284100,chongqing-aerospace-polytechnic-college,重庆航天职业技术学院,Chongqing Aerospace Polytechnic College,重庆,重庆市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0284200,chongqing-electric-power-college,重庆电力高等专科学校,Chongqing Electric Power College,重庆,重庆市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0284400,chongqing-three-gorges-vocational-college,重庆三峡职业学院,Chongqing Three Gorges Vocational College,重庆,重庆市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0284500,chongqing-industry-trade-polytechnic,重庆工贸职业技术学院,Chongqing Industry & Trade Polytechnic,重庆,重庆市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0284700,chongqing-hailian-vocational-technical-college,重庆海联职业技术学院,Chongqing Hailian Vocational Technical College,重庆,重庆市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0284800,chongqing-information-technology-college,重庆信息技术职业学院,Chongqing Information Technology College,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0284900,chongqing-vocational-college-of-media,重庆传媒职业学院,Chongqing Vocational College Of Media,重庆,重庆市,民办高校,文艺,专科,20,,true,false,false,false,false,true,false
RC0285200,chongqing-college-of-architecture-and-technology,重庆建筑科技职业学院,Chongqing College Of Architecture And Technology,重庆,重庆市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0285300,chongqing-city-vocational-college,重庆城市职业学院,Chongqing City Vocational College,重庆,重庆市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0285400,chongqing-water-resources-and-electeic-engineering-college,重庆水利电力职业技术学院,Chongqing Water Resources And Electeic Engineering College,重庆,重庆市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0285500,chongqing-technology-and-business-institute,重庆工商职业学院,Chongqing Technology And Business Institute,重庆,重庆市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0285600,chongqing-vocational-college-of-applied-technology,重庆应用技术职业学院,Chongqing Vocational College Of Applied Technology,重庆,重庆市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0285700,chongqing-three-gorges-medical-college,重庆三峡医药高等专科学校,Chongqing Three Gorges Medical College,重庆,重庆市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0285800,chongqing-medical-and-pharmaceutical-college,重庆医药高等专科学校,Chongqing Medical And Pharmaceutical College,重庆,重庆市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0285900,chongqing-youth-vocational-technical-college,重庆青年职业技术学院,Chongqing Youth Vocational & Technical College,重庆,重庆市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0286000,chongqing-college-of-finance-and-economics,重庆财经职业学院,Chongqing College Of Finance And Economics,重庆,重庆市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0286100,chongqing-creation-vocational-college,重庆科创职业学院,Chongqing Creation Vocational College,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0286200,chongqing-jianzhu-college,重庆建筑工程职业学院,Chongqing Jianzhu College,重庆,重庆市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0286300,chongqing-telecommunication-polytechnic-college,重庆电讯职业学院,Chongqing Telecommunication Polytechnic College,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0286400,chongqing-energy-college,重庆能源职业学院,Chongqing Energy College,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0286500,chongqing-business-vocational-college,重庆商务职业学院,Chongqing Business Vocational College,重庆,重庆市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0286600,chongqing-vocational-college-of-transportation,重庆交通职业学院,Chongqing Vocational College Of Transportation,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0286700,chongqing-chemical-industry-vocational-college,重庆化工职业学院,Chongqing Chemical Industry Vocational College,重庆,重庆市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
